DateTime,State,Fuel Type,Supply
11/03/2023 0:00,TAS,Gas,1966.087
11/03/2023 0:00,TAS,Hydro,147198.776
11/03/2023 0:00,TAS,Wind,32919.813
11/03/2023 0:00,VIC,Battery,1759.347
11/03/2023 0:00,VIC,Brown coal,593008.784
11/03/2023 0:00,VIC,Gas,15379.063
11/03/2023 0:00,VIC,Hydro,25680.819
11/03/2023 0:00,VIC,Solar,39437.609
11/03/2023 0:00,VIC,Wind,175317.37
18/03/2023 0:00,NSW,Battery,315.791
18/03/2023 0:00,NSW,Black coal,713348.938
18/03/2023 0:00,NSW,Gas,61254.067
18/03/2023 0:00,NSW,Hydro,36319.539
18/03/2023 0:00,NSW,Liquid Fuel,1.725
18/03/2023 0:00,NSW,Solar,100928.709
18/03/2023 0:00,NSW,Wind,107794.462
18/03/2023 0:00,QLD,Battery,795.863
18/03/2023 0:00,QLD,Biomass,0
18/03/2023 0:00,QLD,Black coal,907999.98
18/03/2023 0:00,QLD,Gas,91191.579
18/03/2023 0:00,QLD,Hydro,29213.6
18/03/2023 0:00,QLD,Liquid Fuel,0
18/03/2023 0:00,QLD,Solar,115413.244
18/03/2023 0:00,QLD,Wind,46497.075
18/03/2023 0:00,SA,Battery,1128.859
18/03/2023 0:00,SA,Gas,58722.751
18/03/2023 0:00,SA,Liquid Fuel,1.873
18/03/2023 0:00,SA,Solar,17214.73
18/03/2023 0:00,SA,Wind,109615.9
18/03/2023 0:00,TAS,Gas,1782.818
18/03/2023 0:00,TAS,Hydro,134511.869
18/03/2023 0:00,TAS,Wind,17997.847
18/03/2023 0:00,VIC,Battery,1344.327
18/03/2023 0:00,VIC,Brown coal,615068.429
18/03/2023 0:00,VIC,Gas,7841.858
18/03/2023 0:00,VIC,Hydro,45681.98
18/03/2023 0:00,VIC,Solar,30011.467
18/03/2023 0:00,VIC,Wind,178627.75
25/03/2023 0:00,NSW,Battery,577.295
25/03/2023 0:00,NSW,Black coal,764569.182
25/03/2023 0:00,NSW,Gas,56369.721
25/03/2023 0:00,NSW,Hydro,38466.305
25/03/2023 0:00,NSW,Liquid Fuel,0
25/03/2023 0:00,NSW,Solar,78527.214
25/03/2023 0:00,NSW,Wind,93560.83
25/03/2023 0:00,QLD,Battery,1075.781
25/03/2023 0:00,QLD,Biomass,0
25/03/2023 0:00,QLD,Black coal,912099.245
25/03/2023 0:00,QLD,Gas,85441.197
25/03/2023 0:00,QLD,Hydro,29153.183
25/03/2023 0:00,QLD,Liquid Fuel,774.088
25/03/2023 0:00,QLD,Solar,96200.825
25/03/2023 0:00,QLD,Wind,25132.598
25/03/2023 0:00,SA,Battery,1452.909
25/03/2023 0:00,SA,Gas,89991.086
25/03/2023 0:00,SA,Liquid Fuel,6.652
25/03/2023 0:00,SA,Solar,16178.738
25/03/2023 0:00,SA,Wind,82847.379
25/03/2023 0:00,TAS,Gas,3201.628
25/03/2023 0:00,TAS,Hydro,159739.624
25/03/2023 0:00,TAS,Wind,29293.157
25/03/2023 0:00,VIC,Battery,1603.7
25/03/2023 0:00,VIC,Brown coal,570354.416
25/03/2023 0:00,VIC,Gas,47032.786
25/03/2023 0:00,VIC,Hydro,57149.207
25/03/2023 0:00,VIC,Solar,25289.702
25/03/2023 0:00,VIC,Wind,123707.316
1/04/2023 0:00,NSW,Battery,551.291
1/04/2023 0:00,NSW,Black coal,655526.173
1/04/2023 0:00,NSW,Gas,39606.346
1/04/2023 0:00,NSW,Hydro,40036.537
1/04/2023 0:00,NSW,Liquid Fuel,26.45
1/04/2023 0:00,NSW,Solar,90588.39
1/04/2023 0:00,NSW,Wind,111648.765
1/04/2023 0:00,QLD,Battery,1402.257
1/04/2023 0:00,QLD,Biomass,0
1/04/2023 0:00,QLD,Black coal,824875.803
1/04/2023 0:00,QLD,Gas,73148.322
1/04/2023 0:00,QLD,Hydro,32204.606
1/04/2023 0:00,QLD,Liquid Fuel,0
1/04/2023 0:00,QLD,Solar,103576.19
1/04/2023 0:00,QLD,Wind,24271.425
1/04/2023 0:00,SA,Battery,1298.501
1/04/2023 0:00,SA,Gas,66632.805
1/04/2023 0:00,SA,Liquid Fuel,23.186
1/04/2023 0:00,SA,Solar,16610.552
1/04/2023 0:00,SA,Wind,106579.403
1/04/2023 0:00,TAS,Gas,1213.286
1/04/2023 0:00,TAS,Hydro,158003.767
1/04/2023 0:00,TAS,Wind,21846.612
1/04/2023 0:00,VIC,Battery,1939.284
1/04/2023 0:00,VIC,Brown coal,621452.908
1/04/2023 0:00,VIC,Gas,13949.027
1/04/2023 0:00,VIC,Hydro,28131.55
1/04/2023 0:00,VIC,Solar,34303.416
1/04/2023 0:00,VIC,Wind,168680.891
8/04/2023 0:00,NSW,Battery,519.262
8/04/2023 0:00,NSW,Black coal,608402.285
8/04/2023 0:00,NSW,Gas,47173.8
8/04/2023 0:00,NSW,Hydro,44486.393
8/04/2023 0:00,NSW,Liquid Fuel,0
8/04/2023 0:00,NSW,Solar,89806.662
8/04/2023 0:00,NSW,Wind,108682.837
8/04/2023 0:00,QLD,Battery,1526.792
8/04/2023 0:00,QLD,Biomass,0
8/04/2023 0:00,QLD,Black coal,783666.672
8/04/2023 0:00,QLD,Gas,71355.184
8/04/2023 0:00,QLD,Hydro,29702.125
8/04/2023 0:00,QLD,Liquid Fuel,1476.39
8/04/2023 0:00,QLD,Solar,118117.318
8/04/2023 0:00,QLD,Wind,32835.862
8/04/2023 0:00,SA,Battery,1193.689
8/04/2023 0:00,SA,Gas,53466.412
8/04/2023 0:00,SA,Liquid Fuel,71.214
8/04/2023 0:00,SA,Solar,11896.797
8/04/2023 0:00,SA,Wind,150475.761
8/04/2023 0:00,TAS,Gas,1084.149
8/04/2023 0:00,TAS,Hydro,164007.996
8/04/2023 0:00,TAS,Wind,31183.924
8/04/2023 0:00,VIC,Battery,1953.239
8/04/2023 0:00,VIC,Brown coal,552550.742
8/04/2023 0:00,VIC,Gas,18484.062
8/04/2023 0:00,VIC,Hydro,23966.584
8/04/2023 0:00,VIC,Solar,23786.226
8/04/2023 0:00,VIC,Wind,208257.756
15/04/2023 0:00,NSW,Battery,633.555
15/04/2023 0:00,NSW,Black coal,658735.794
15/04/2023 0:00,NSW,Gas,60729.843
15/04/2023 0:00,NSW,Hydro,40475.114
15/04/2023 0:00,NSW,Liquid Fuel,0
15/04/2023 0:00,NSW,Solar,113126.927
15/04/2023 0:00,NSW,Wind,87451.605
15/04/2023 0:00,QLD,Battery,995.269
15/04/2023 0:00,QLD,Biomass,1.267
15/04/2023 0:00,QLD,Black coal,836253.66
15/04/2023 0:00,QLD,Gas,77406.176
15/04/2023 0:00,QLD,Hydro,28122.852
15/04/2023 0:00,QLD,Liquid Fuel,1317.298
15/04/2023 0:00,QLD,Solar,109005.559
15/04/2023 0:00,QLD,Wind,46051.114
15/04/2023 0:00,SA,Battery,1230.162
15/04/2023 0:00,SA,Gas,78971.052
15/04/2023 0:00,SA,Liquid Fuel,1033.566
15/04/2023 0:00,SA,Solar,19741.631
15/04/2023 0:00,SA,Wind,71910.051
15/04/2023 0:00,TAS,Gas,1643.374
15/04/2023 0:00,TAS,Hydro,187628.181
15/04/2023 0:00,TAS,Wind,44685.612
15/04/2023 0:00,VIC,Battery,2754.268
15/04/2023 0:00,VIC,Brown coal,572648.033
15/04/2023 0:00,VIC,Gas,29139.115
15/04/2023 0:00,VIC,Hydro,58950.301
15/04/2023 0:00,VIC,Solar,36647.856
15/04/2023 0:00,VIC,Wind,120791.236
22/04/2023 0:00,NSW,Battery,499.915
22/04/2023 0:00,NSW,Black coal,683250.92
22/04/2023 0:00,NSW,Gas,26262.04
22/04/2023 0:00,NSW,Hydro,63584.815
22/04/2023 0:00,NSW,Liquid Fuel,1.633
22/04/2023 0:00,NSW,Solar,96108.068
22/04/2023 0:00,NSW,Wind,104221.789
22/04/2023 0:00,QLD,Battery,99.938
22/04/2023 0:00,QLD,Biomass,0
22/04/2023 0:00,QLD,Black coal,818893.213
22/04/2023 0:00,QLD,Gas,75691.387
22/04/2023 0:00,QLD,Hydro,33400.588
22/04/2023 0:00,QLD,Liquid Fuel,0
22/04/2023 0:00,QLD,Solar,101967.106
22/04/2023 0:00,QLD,Wind,65184.425
22/04/2023 0:00,SA,Battery,1836.869
22/04/2023 0:00,SA,Gas,64975.609
22/04/2023 0:00,SA,Liquid Fuel,227.3
22/04/2023 0:00,SA,Solar,15159.983
22/04/2023 0:00,SA,Wind,123126.535
22/04/2023 0:00,TAS,Gas,2285.545
22/04/2023 0:00,TAS,Hydro,151264.864
22/04/2023 0:00,TAS,Wind,31704.432
22/04/2023 0:00,VIC,Battery,2718.515
22/04/2023 0:00,VIC,Brown coal,619978.153
22/04/2023 0:00,VIC,Gas,6987.879
22/04/2023 0:00,VIC,Hydro,15335.139
22/04/2023 0:00,VIC,Solar,31159.063
22/04/2023 0:00,VIC,Wind,176492.685
29/04/2023 0:00,NSW,Battery,677.024
29/04/2023 0:00,NSW,Black coal,786512.986
29/04/2023 0:00,NSW,Gas,55888.815
29/04/2023 0:00,NSW,Hydro,92098.349
29/04/2023 0:00,NSW,Liquid Fuel,9.192
29/04/2023 0:00,NSW,Solar,62326.974
29/04/2023 0:00,NSW,Wind,92887.644
29/04/2023 0:00,QLD,Battery,1262.338
29/04/2023 0:00,QLD,Biomass,0
29/04/2023 0:00,QLD,Black coal,791214.537
29/04/2023 0:00,QLD,Gas,119298.015
29/04/2023 0:00,QLD,Hydro,28198.504
29/04/2023 0:00,QLD,Liquid Fuel,305.084
29/04/2023 0:00,QLD,Solar,104186.092
29/04/2023 0:00,QLD,Wind,41545.474
29/04/2023 0:00,SA,Battery,1802.619
29/04/2023 0:00,SA,Gas,111056.471
29/04/2023 0:00,SA,Liquid Fuel,2914.226
29/04/2023 0:00,SA,Solar,13866.763
29/04/2023 0:00,SA,Wind,82286.62
29/04/2023 0:00,TAS,Gas,2506.806
29/04/2023 0:00,TAS,Hydro,209899.6
29/04/2023 0:00,TAS,Wind,23004.793
29/04/2023 0:00,VIC,Battery,3668.493
29/04/2023 0:00,VIC,Brown coal,656026.499
29/04/2023 0:00,VIC,Gas,26285.447
29/04/2023 0:00,VIC,Hydro,45325.616
29/04/2023 0:00,VIC,Solar,20030.167
29/04/2023 0:00,VIC,Wind,172926.645
6/05/2023 0:00,NSW,Battery,694.547
6/05/2023 0:00,NSW,Black coal,891576.914
6/05/2023 0:00,NSW,Gas,58523.894
6/05/2023 0:00,NSW,Hydro,80027.426
6/05/2023 0:00,NSW,Liquid Fuel,27.075
6/05/2023 0:00,NSW,Solar,101257.192
6/05/2023 0:00,NSW,Wind,99415.211
6/05/2023 0:00,QLD,Battery,1208.719
6/05/2023 0:00,QLD,Biomass,0
6/05/2023 0:00,QLD,Black coal,795167.17
6/05/2023 0:00,QLD,Gas,124431.436
6/05/2023 0:00,QLD,Hydro,22669.572
6/05/2023 0:00,QLD,Liquid Fuel,464.772
6/05/2023 0:00,QLD,Solar,103322.789
6/05/2023 0:00,QLD,Wind,77914.948
6/05/2023 0:00,SA,Battery,1545.873
6/05/2023 0:00,SA,Gas,100374.954
6/05/2023 0:00,SA,Liquid Fuel,1239.784
6/05/2023 0:00,SA,Solar,16824.515
6/05/2023 0:00,SA,Wind,71839.541
6/05/2023 0:00,TAS,Gas,1943.998
6/05/2023 0:00,TAS,Hydro,208150.835
6/05/2023 0:00,TAS,Wind,28593.092
6/05/2023 0:00,VIC,Battery,3414.38
6/05/2023 0:00,VIC,Brown coal,634628.023
6/05/2023 0:00,VIC,Gas,44467.38
6/05/2023 0:00,VIC,Hydro,55665.44
6/05/2023 0:00,VIC,Solar,26542.265
6/05/2023 0:00,VIC,Wind,147855.212
13/05/2023 0:00,NSW,Battery,470.322
13/05/2023 0:00,NSW,Black coal,943524.696
13/05/2023 0:00,NSW,Gas,53752.054
13/05/2023 0:00,NSW,Hydro,88069.573
13/05/2023 0:00,NSW,Liquid Fuel,54.125
13/05/2023 0:00,NSW,Solar,77010.389
13/05/2023 0:00,NSW,Wind,72815.908
13/05/2023 0:00,QLD,Battery,318.635
13/05/2023 0:00,QLD,Biomass,0
13/05/2023 0:00,QLD,Black coal,823747.983
13/05/2023 0:00,QLD,Gas,130344.082
13/05/2023 0:00,QLD,Hydro,22100.278
13/05/2023 0:00,QLD,Liquid Fuel,1105.771
13/05/2023 0:00,QLD,Solar,97564.812
13/05/2023 0:00,QLD,Wind,48669.67
13/05/2023 0:00,SA,Battery,1188.587
13/05/2023 0:00,SA,Gas,116962.777
13/05/2023 0:00,SA,Liquid Fuel,1694.474
13/05/2023 0:00,SA,Solar,15484.224
13/05/2023 0:00,SA,Wind,62809.1
13/05/2023 0:00,TAS,Gas,1713.068
13/05/2023 0:00,TAS,Hydro,208731.262
13/05/2023 0:00,TAS,Wind,32428.855
13/05/2023 0:00,VIC,Battery,3714.494
13/05/2023 0:00,VIC,Brown coal,718349.547
13/05/2023 0:00,VIC,Gas,20430.668
13/05/2023 0:00,VIC,Hydro,49138.955
13/05/2023 0:00,VIC,Solar,24175.467
13/05/2023 0:00,VIC,Wind,162264.691
20/05/2023 0:00,NSW,Battery,613.707
20/05/2023 0:00,NSW,Black coal,932576.076
20/05/2023 0:00,NSW,Gas,43652.459
20/05/2023 0:00,NSW,Hydro,91847.163
20/05/2023 0:00,NSW,Liquid Fuel,164.308
20/05/2023 0:00,NSW,Solar,79988.072
20/05/2023 0:00,NSW,Wind,118494.919
20/05/2023 0:00,QLD,Battery,832.448
20/05/2023 0:00,QLD,Biomass,582.275
20/05/2023 0:00,QLD,Black coal,789539.476
20/05/2023 0:00,QLD,Gas,137157.608
20/05/2023 0:00,QLD,Hydro,23754.576
20/05/2023 0:00,QLD,Liquid Fuel,1345.675
20/05/2023 0:00,QLD,Solar,108834.309
20/05/2023 0:00,QLD,Wind,53960.883
20/05/2023 0:00,SA,Battery,1667.572
20/05/2023 0:00,SA,Gas,86666.95
20/05/2023 0:00,SA,Liquid Fuel,2423.69
20/05/2023 0:00,SA,Solar,9073.59
20/05/2023 0:00,SA,Wind,129942.67
20/05/2023 0:00,TAS,Gas,423.966
20/05/2023 0:00,TAS,Hydro,179774.704
20/05/2023 0:00,TAS,Wind,69520.404
20/05/2023 0:00,VIC,Battery,4691.517
20/05/2023 0:00,VIC,Brown coal,699281.861
20/05/2023 0:00,VIC,Gas,20613.141
20/05/2023 0:00,VIC,Hydro,40831.852
20/05/2023 0:00,VIC,Solar,21095.916
20/05/2023 0:00,VIC,Wind,240305.452
27/05/2023 0:00,NSW,Battery,625.363
27/05/2023 0:00,NSW,Black coal,1009393.859
27/05/2023 0:00,NSW,Gas,32472.287
27/05/2023 0:00,NSW,Hydro,59916.028
27/05/2023 0:00,NSW,Liquid Fuel,40.6
27/05/2023 0:00,NSW,Solar,72744.944
27/05/2023 0:00,NSW,Wind,117603.225
27/05/2023 0:00,QLD,Battery,1345.602
27/05/2023 0:00,QLD,Biomass,1010.75
27/05/2023 0:00,QLD,Black coal,776774.273
27/05/2023 0:00,QLD,Gas,120601.872
27/05/2023 0:00,QLD,Hydro,20889.496
27/05/2023 0:00,QLD,Liquid Fuel,661.911
27/05/2023 0:00,QLD,Solar,101124.32
27/05/2023 0:00,QLD,Wind,46702.402
27/05/2023 0:00,SA,Battery,1504.378
27/05/2023 0:00,SA,Gas,91133.568
27/05/2023 0:00,SA,Liquid Fuel,2307.141
27/05/2023 0:00,SA,Solar,9537.949
27/05/2023 0:00,SA,Wind,136367.408
27/05/2023 0:00,TAS,Gas,492.473
27/05/2023 0:00,TAS,Hydro,198397.663
27/05/2023 0:00,TAS,Wind,57423.965
27/05/2023 0:00,VIC,Battery,3849.796
27/05/2023 0:00,VIC,Brown coal,681746.852
27/05/2023 0:00,VIC,Gas,6527.944
27/05/2023 0:00,VIC,Hydro,29756.438
27/05/2023 0:00,VIC,Solar,15586.463
27/05/2023 0:00,VIC,Wind,250314.105
3/06/2023 0:00,NSW,Battery,407.713
3/06/2023 0:00,NSW,Black coal,955413.659
3/06/2023 0:00,NSW,Gas,23855.263
3/06/2023 0:00,NSW,Hydro,66708.853
3/06/2023 0:00,NSW,Liquid Fuel,53.392
3/06/2023 0:00,NSW,Solar,60053.589
3/06/2023 0:00,NSW,Wind,139424.833
3/06/2023 0:00,QLD,Battery,1158.675
3/06/2023 0:00,QLD,Biomass,2920.55
3/06/2023 0:00,QLD,Black coal,765708.803
3/06/2023 0:00,QLD,Gas,100768.227
3/06/2023 0:00,QLD,Hydro,18151.946
3/06/2023 0:00,QLD,Liquid Fuel,835.952
3/06/2023 0:00,QLD,Solar,74716.471
3/06/2023 0:00,QLD,Wind,66074.724
3/06/2023 0:00,SA,Battery,2180.263
3/06/2023 0:00,SA,Gas,38573.078
3/06/2023 0:00,SA,Liquid Fuel,491.841
3/06/2023 0:00,SA,Solar,10288.515
3/06/2023 0:00,SA,Wind,171513.984
3/06/2023 0:00,TAS,Gas,286.047
3/06/2023 0:00,TAS,Hydro,181955.243
3/06/2023 0:00,TAS,Wind,52764.166
3/06/2023 0:00,VIC,Battery,3648.137
3/06/2023 0:00,VIC,Brown coal,634191.278
3/06/2023 0:00,VIC,Gas,2947.633
3/06/2023 0:00,VIC,Hydro,26053.761
3/06/2023 0:00,VIC,Solar,13280.891
3/06/2023 0:00,VIC,Wind,381925.74
10/06/2023 0:00,NSW,Battery,383.18
10/06/2023 0:00,NSW,Black coal,981741.742
10/06/2023 0:00,NSW,Gas,22587.357
10/06/2023 0:00,NSW,Hydro,82032.703
10/06/2023 0:00,NSW,Liquid Fuel,4.892
10/06/2023 0:00,NSW,Solar,78736.966
10/06/2023 0:00,NSW,Wind,112424.03
10/06/2023 0:00,QLD,Battery,1292.469
10/06/2023 0:00,QLD,Biomass,4079.567
10/06/2023 0:00,QLD,Black coal,808236.624
10/06/2023 0:00,QLD,Gas,105977.189
10/06/2023 0:00,QLD,Hydro,16408.6
10/06/2023 0:00,QLD,Liquid Fuel,684.572
10/06/2023 0:00,QLD,Solar,84523.479
10/06/2023 0:00,QLD,Wind,44821.344
10/06/2023 0:00,SA,Battery,1164.686
10/06/2023 0:00,SA,Gas,35059.771
10/06/2023 0:00,SA,Liquid Fuel,228.754
10/06/2023 0:00,SA,Solar,9412.785
10/06/2023 0:00,SA,Wind,211049.003
10/06/2023 0:00,TAS,Gas,1455.98
10/06/2023 0:00,TAS,Hydro,183407.87
10/06/2023 0:00,TAS,Wind,41976.274
10/06/2023 0:00,VIC,Battery,3976.064
10/06/2023 0:00,VIC,Brown coal,575307.463
10/06/2023 0:00,VIC,Gas,6700.226
10/06/2023 0:00,VIC,Hydro,46824.985
10/06/2023 0:00,VIC,Solar,18345.252
10/06/2023 0:00,VIC,Wind,381117.567
17/06/2023 0:00,NSW,Battery,555.61
17/06/2023 0:00,NSW,Black coal,1041763.079
17/06/2023 0:00,NSW,Gas,39366.792
17/06/2023 0:00,NSW,Hydro,105237.027
17/06/2023 0:00,NSW,Liquid Fuel,63.467
17/06/2023 0:00,NSW,Solar,68595.309
17/06/2023 0:00,NSW,Wind,144321.913
17/06/2023 0:00,QLD,Battery,1015.906
17/06/2023 0:00,QLD,Biomass,6106.975
17/06/2023 0:00,QLD,Black coal,831351.462
17/06/2023 0:00,QLD,Gas,126702.498
17/06/2023 0:00,QLD,Hydro,16143.784
17/06/2023 0:00,QLD,Liquid Fuel,368.474
17/06/2023 0:00,QLD,Solar,92833.391
17/06/2023 0:00,QLD,Wind,43729.551
17/06/2023 0:00,SA,Battery,1178.788
17/06/2023 0:00,SA,Gas,79847.037
17/06/2023 0:00,SA,Liquid Fuel,1676.023
17/06/2023 0:00,SA,Solar,8251.249
17/06/2023 0:00,SA,Wind,203251.508
17/06/2023 0:00,TAS,Gas,2771.486
17/06/2023 0:00,TAS,Hydro,231490.649
17/06/2023 0:00,TAS,Wind,29897.895
17/06/2023 0:00,VIC,Battery,4201.621
17/06/2023 0:00,VIC,Brown coal,627189.175
17/06/2023 0:00,VIC,Gas,35834.243
17/06/2023 0:00,VIC,Hydro,97385.768
17/06/2023 0:00,VIC,Solar,14213.113
17/06/2023 0:00,VIC,Wind,253656.987
24/06/2023 0:00,NSW,Battery,472.719
24/06/2023 0:00,NSW,Black coal,1014897.851
24/06/2023 0:00,NSW,Gas,31503.322
24/06/2023 0:00,NSW,Hydro,79389.043
24/06/2023 0:00,NSW,Liquid Fuel,0.65
24/06/2023 0:00,NSW,Solar,57578.778
24/06/2023 0:00,NSW,Wind,159837.257
24/06/2023 0:00,QLD,Battery,1409.281
24/06/2023 0:00,QLD,Biomass,5993.533
24/06/2023 0:00,QLD,Black coal,790186.307
24/06/2023 0:00,QLD,Gas,106836.858
24/06/2023 0:00,QLD,Hydro,15351.324
24/06/2023 0:00,QLD,Liquid Fuel,497.588
24/06/2023 0:00,QLD,Solar,88780.943
24/06/2023 0:00,QLD,Wind,64818.039
24/06/2023 0:00,SA,Battery,1609.526
24/06/2023 0:00,SA,Gas,114816.866
24/06/2023 0:00,SA,Liquid Fuel,6358.334
24/06/2023 0:00,SA,Solar,9254.341
24/06/2023 0:00,SA,Wind,95260.443
24/06/2023 0:00,TAS,Gas,824.315
24/06/2023 0:00,TAS,Hydro,218174.264
24/06/2023 0:00,TAS,Wind,57482.031
24/06/2023 0:00,VIC,Battery,4710.813
24/06/2023 0:00,VIC,Brown coal,678439.682
24/06/2023 0:00,VIC,Gas,12297.984
24/06/2023 0:00,VIC,Hydro,82555.511
24/06/2023 0:00,VIC,Solar,13452.156
24/06/2023 0:00,VIC,Wind,326487.172
1/07/2023 0:00,NSW,Battery,559.857
1/07/2023 0:00,NSW,Black coal,1018868.419
1/07/2023 0:00,NSW,Gas,18562.682
1/07/2023 0:00,NSW,Hydro,70932.941
1/07/2023 0:00,NSW,Liquid Fuel,2.183
1/07/2023 0:00,NSW,Solar,51092.569
1/07/2023 0:00,NSW,Wind,143244.769
1/07/2023 0:00,QLD,Battery,1080.964
1/07/2023 0:00,QLD,Biomass,2085.817
1/07/2023 0:00,QLD,Black coal,861424.65
1/07/2023 0:00,QLD,Gas,103640.046
1/07/2023 0:00,QLD,Hydro,16584.785
1/07/2023 0:00,QLD,Liquid Fuel,277.455
1/07/2023 0:00,QLD,Solar,68091.462
1/07/2023 0:00,QLD,Wind,57280.038
1/07/2023 0:00,SA,Battery,1585.533
1/07/2023 0:00,SA,Gas,71587.652
1/07/2023 0:00,SA,Liquid Fuel,939.298
1/07/2023 0:00,SA,Solar,9091.553
1/07/2023 0:00,SA,Wind,178945.47
1/07/2023 0:00,TAS,Gas,2329.759
1/07/2023 0:00,TAS,Hydro,234375.42
1/07/2023 0:00,TAS,Wind,29491.599
1/07/2023 0:00,VIC,Battery,3780.947
1/07/2023 0:00,VIC,Brown coal,620914.724
1/07/2023 0:00,VIC,Gas,26742.397
1/07/2023 0:00,VIC,Hydro,72861.426
1/07/2023 0:00,VIC,Solar,15549.689
1/07/2023 0:00,VIC,Wind,276491.892
8/07/2023 0:00,NSW,Battery,515.268
8/07/2023 0:00,NSW,Black coal,864696.712
8/07/2023 0:00,NSW,Gas,16661.671
8/07/2023 0:00,NSW,Hydro,63869.223
8/07/2023 0:00,NSW,Liquid Fuel,0
8/07/2023 0:00,NSW,Solar,90202.748
8/07/2023 0:00,NSW,Wind,142669.217
8/07/2023 0:00,QLD,Battery,1345.979
8/07/2023 0:00,QLD,Biomass,0
8/07/2023 0:00,QLD,Black coal,832944.729
8/07/2023 0:00,QLD,Gas,98893.312
8/07/2023 0:00,QLD,Hydro,16152.151
8/07/2023 0:00,QLD,Liquid Fuel,0
8/07/2023 0:00,QLD,Solar,103100.867
8/07/2023 0:00,QLD,Wind,63785.271
8/07/2023 0:00,SA,Battery,1765.204
8/07/2023 0:00,SA,Gas,55733.843
8/07/2023 0:00,SA,Liquid Fuel,533.235
8/07/2023 0:00,SA,Solar,10729.596
8/07/2023 0:00,SA,Wind,140338.728
8/07/2023 0:00,TAS,Gas,269.301
8/07/2023 0:00,TAS,Hydro,184453.702
8/07/2023 0:00,TAS,Wind,77882.624
8/07/2023 0:00,VIC,Battery,4719.7
8/07/2023 0:00,VIC,Brown coal,610975.994
8/07/2023 0:00,VIC,Gas,4741.003
8/07/2023 0:00,VIC,Hydro,62352.586
8/07/2023 0:00,VIC,Solar,17827.371
8/07/2023 0:00,VIC,Wind,378620.414
15/07/2023 0:00,NSW,Battery,675.589
15/07/2023 0:00,NSW,Black coal,944485.099
15/07/2023 0:00,NSW,Gas,49181.1
15/07/2023 0:00,NSW,Hydro,78751.483
15/07/2023 0:00,NSW,Liquid Fuel,0
15/07/2023 0:00,NSW,Solar,94366.332
15/07/2023 0:00,NSW,Wind,92424.575
15/07/2023 0:00,QLD,Battery,1232.427
15/07/2023 0:00,QLD,Biomass,2305.6
15/07/2023 0:00,QLD,Black coal,842065.943
15/07/2023 0:00,QLD,Gas,100965.514
15/07/2023 0:00,QLD,Hydro,16161.217
15/07/2023 0:00,QLD,Liquid Fuel,64.583
15/07/2023 0:00,QLD,Solar,92182.622
15/07/2023 0:00,QLD,Wind,47288.728
15/07/2023 0:00,SA,Battery,1661.794
15/07/2023 0:00,SA,Gas,78920.421
15/07/2023 0:00,SA,Liquid Fuel,604.851
15/07/2023 0:00,SA,Solar,14146.477
15/07/2023 0:00,SA,Wind,128990.555
15/07/2023 0:00,TAS,Gas,167.673
15/07/2023 0:00,TAS,Hydro,232019.92
15/07/2023 0:00,TAS,Wind,52235.136
15/07/2023 0:00,VIC,Battery,4147.418
15/07/2023 0:00,VIC,Brown coal,685378.637
15/07/2023 0:00,VIC,Gas,20631.056
15/07/2023 0:00,VIC,Hydro,103919.491
15/07/2023 0:00,VIC,Solar,23637.618
15/07/2023 0:00,VIC,Wind,228776.871
22/07/2023 0:00,NSW,Battery,749.308
22/07/2023 0:00,NSW,Black coal,941352.093
22/07/2023 0:00,NSW,Gas,46796.114
22/07/2023 0:00,NSW,Hydro,81272.356
22/07/2023 0:00,NSW,Liquid Fuel,0
22/07/2023 0:00,NSW,Solar,100003.261
22/07/2023 0:00,NSW,Wind,82802.818
22/07/2023 0:00,QLD,Battery,1170.394
22/07/2023 0:00,QLD,Biomass,1824.65
22/07/2023 0:00,QLD,Black coal,835783.218
22/07/2023 0:00,QLD,Gas,97211.596
22/07/2023 0:00,QLD,Hydro,17112.98
22/07/2023 0:00,QLD,Liquid Fuel,0
22/07/2023 0:00,QLD,Solar,97645.609
22/07/2023 0:00,QLD,Wind,54249.605
22/07/2023 0:00,SA,Battery,1555.378
22/07/2023 0:00,SA,Gas,67392.036
22/07/2023 0:00,SA,Liquid Fuel,747.529
22/07/2023 0:00,SA,Solar,13463.78
22/07/2023 0:00,SA,Wind,123552.532
22/07/2023 0:00,TAS,Gas,3.762
22/07/2023 0:00,TAS,Hydro,220072.817
22/07/2023 0:00,TAS,Wind,50091.315
22/07/2023 0:00,VIC,Battery,4923.994
22/07/2023 0:00,VIC,Brown coal,676950.346
22/07/2023 0:00,VIC,Gas,17847.167
22/07/2023 0:00,VIC,Hydro,95399.063
22/07/2023 0:00,VIC,Solar,23606.782
22/07/2023 0:00,VIC,Wind,211322.564
29/07/2023 0:00,NSW,Battery,988.793
29/07/2023 0:00,NSW,Biomass,2751.006
29/07/2023 0:00,NSW,Black coal,784902.465
29/07/2023 0:00,NSW,Gas,22678.654
29/07/2023 0:00,NSW,Hydro,87503.866
29/07/2023 0:00,NSW,Liquid Fuel,0
29/07/2023 0:00,NSW,Solar,98265.11
29/07/2023 0:00,NSW,Wind,131565.702
29/07/2023 0:00,QLD,Battery,1115.364
29/07/2023 0:00,QLD,Biomass,1801.85
29/07/2023 0:00,QLD,Black coal,804510.276
29/07/2023 0:00,QLD,Gas,84405.065
